"thumbnail href","CategoryProductThumbnail src","h5","CategoryProductPrice","CategoryProductAvailability","CategoryProductItemNr","pad-t-20","thumbnail href 2","CategoryProductThumbnail src 2","h5 2","CategoryProductPrice 2","CategoryProductAvailability 2","CategoryProductItemNr 2","pad-t-20 2","thumbnail href 3","CategoryProductThumbnail src 3","h5 3","CategoryProductPrice 3","CategoryProductAvailability 3","CategoryProductItemNr 3","pad-t-20 3","thumbnail href 4","CategoryProductThumbnail src 4","h5 4","CategoryProductPrice 4","CategoryProductAvailability 4","CategoryProductItemNr 4","pad-t-20 4","CategoryProductPrice href","CategoryProductPrice href 2","CategoryProductPrice href 3"
"https://www.vibrant.com/IBM-4362-702X.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-4362-702X-1.jpg&bh=250","IBM 4362-702X Dual 375MHz Processor","$8,495.00","Availability: Contact for Availability","4362-702X","IBM 4362-702X Dual 375MHz ProcessorThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-8233-E8B-32C-32GHZ-PVM-ENT.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-8233-E8B-32C-32GHZ-PVM-ENT-1.jpg&bh=250","IBM 8233-E8B Power 750 32-Core 3.2GHz PowerVM ENT","$5,900.00","Availability: In Stock","8233-E8B-32C-3.2GHZ-PVM-ENT","16           0265      AIX PARTITION SPECIFY 2             1861      0.6 METER 12X DDR CABLE 2             1865      3.0 METER 12X DDR CABLE 1             1878      OP PANEL CABLE FOR RACK MOUNT 8...","https://www.vibrant.com/IBM-8233-E8B-24C-30GHZ-PVM-ENT.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-8233-E8B-24C-30GHZ-PVM-ENT-1.jpg&bh=250","IBM 8233-E8B Power 750 24-Core 3.0GHz PowerVM ENT","Contact for Pricing","Availability: Contact for Availability","8233-E8B-24C-3.0GHZ-PVM-ENT","Qty         Feature Description32           0265      AIX PARTITION SPECIFY 2             1861      0.6 METER 12X DDR CABLE 2             1862      1.5 METER 12X DDR CABLE 2            ...","https://www.vibrant.com/IBM-8233-E8B-16C-30GHZ-PVM-ENT.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-8233-E8B-16C-30GHZ-PVM-ENT-1.jpg&bh=250","IBM 8233-E8B Power 750 16-Core 3.0GHz PowerVM ENT","Contact for Pricing","Availability: In Stock","8233-E8B-16C-3.0GHZ-PVM-ENT","Qty         Feature Description1             0265      AIX PARTITION SPECIFY 3             1861      0.6 METER 12X DDR CABLE 2             1862      1.5 METER 12X DDR CABLE 2           ...","mailto:sales@vibrant.com","mailto:sales@vibrant.com",""
"https://www.vibrant.com/IBM-8202-E4D-4C-36GHZ-PVM-Ent.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fIBM-8202-E4D-4C-36GHZ-PVM-Ent-1.jpg&bh=250","IBM 8202-E4D Power 720 4-Core 3.6GHz PowerVM Express","$95.00","Availability: Contact for Availability","8202-E4D-4C-3.6GHZ-PVM-Ent","Qty         Feature Description1             0265      AIX PARTITION SPECIFY 4             1886      146GB 15K SFF SAS DD AIX LNX 1             2146      PRIMARY OS AIX 1           &nb...","https://www.vibrant.com/IBM-97H5968.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 97H5968 9406-170 Processor Assembly","$95.00","Availability: In Stock","97H5968","IBM 97H5968 9406-170 Processor AssemblyThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/IBM-2176-9406.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd15qtt05c8rmkb.cloudfront.net%2fvibrant.jpg&bh=250","IBM 2176-9406 9406-170 Processor Assembly","$58.95","Availability: In Stock","2176-9406","IBM 2176-9406 9406-170 Processor AssemblyThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-667805-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-667805-B21-1.jpg&bh=250","HP 667805-B21 HP BL460c Gen8 E5-2603 Proc Kit","Contact for Pricing","Availability: In Stock","667805-B21","HP BL460c Gen8 Intel® Xeon® E5-2603 (1.8GHz/4-core/10MB/80W) Processor Kit 667805-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","",""
"https://www.vibrant.com/HP-662070-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662070-B21-1.jpg&bh=250","HP 662070-B21 HP BL460c Gen8  E5-2609 Proc Kit","$42.98","Availability: In Stock","662070-B21","HP BL460c Gen8 Intel® Xeon® E5-2609 (2.4GHz/4-core/10MB/80W) Processor Kit 662070-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-662069-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662069-B21-1.jpg&bh=250","HP 662069-B21 HP BL460c Gen8  E5-2620 Proc Kit","$74.98","Availability: In Stock","662069-B21","HP BL460c Gen8 Intel® Xeon® E5-2620 (2.0GHz/6-core/15MB/95W) Processor Kit 662069-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-662079-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662079-B21-1.jpg&bh=250","HP 662079-B21 HP BL460c Gen8  E5-2630L Proc Kit","$49.85","Availability: In Stock","662079-B21","HP BL460c Gen8 Intel® Xeon® E5-2630L (2.0GHz/6-core/15MB/60W) Processor Kit 662079-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-662068-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662068-B21-1.jpg&bh=250","HP 662068-B21 HP BL460c Gen8  E5-2630 Proc Kit","$54.95","Availability: In Stock","662068-B21","HP BL460c Gen8 Intel® Xeon® E5-2630 (2.3GHz/6-core/15MB/95W) Processor Kit 662068-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","","",""
"https://www.vibrant.com/HP-662077-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662077-B21-1.jpg&bh=250","HP 662077-B21 HP BL460c Gen8  E5-2637 Proc Kit","$94.98","Availability: In Stock","662077-B21","HP BL460c Gen8 Intel® Xeon® E5-2637 (3.0GHz/2-core/5MB/80W) Processor Kit 662077-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-662067-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662067-B21-1.jpg&bh=250","HP 662067-B21 HP BL460c Gen8 E5-2640 Proc Kit","$45.98","Availability: In Stock","662067-B21","HP BL460c Gen8 Intel® Xeon® E5-2640 (2.5GHz/6-core/15MB/95W) Processor Kit 662067-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-662072-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662072-B21-1.jpg&bh=250","HP 662072-B21 HP BL460c Gen8  E5-2643 Proc Kit","$64.95","Availability: In Stock","662072-B21","HP BL460c Gen8 Intel® Xeon® E5-2643 (3.3GHz/4-core/10MB/130W) Processor Kit 662072-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-662078-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662078-B21-1.jpg&bh=250","HP 662078-B21 HP BL460c Gen8  E5-2650L Proc Kit","$115.98","Availability: In Stock","662078-B21","HP BL460c Gen8 Intel® Xeon® E5-2650L (1.8GHz/8-core/20MB/70W) Processor Kit 662078-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","","",""
"https://www.vibrant.com/HP-662066-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662066-B21-1.jpg&bh=250","HP 662066-B21 HP BL460c Gen8  E5-2650L Proc Kit","$45.95","Availability: In Stock","662066-B21","HP BL460c Gen8 Intel® Xeon® E5-2650 (2.0GHz/8-core/20MB/95W) Processor Kit 662066-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-662065-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662065-B21-1.jpg&bh=250","HP 662065-B21 HP BL460c Gen8  E5-2660 Proc Kit","$42.95","Availability: In Stock","662065-B21","HP BL460c Gen8 Intel® Xeon® E5-2660 (2.2GHz/8-core/20MB/95W) Processor Kit 662065-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-667803-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-667803-B21-1.jpg&bh=250","HP 667803-B21 HP BL460c Gen8  E5-2665 Proc Kit","$74.95","Availability: In Stock","667803-B21","HP BL460c Gen8 Intel® Xeon® E5-2665 (2.4GHz/8-core/20MB/115W) Processor Kit 667803-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-667804-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-667804-B21-1.jpg&bh=250","HP 667804-B21 HP BL460c Gen8 E5-2667 Proc Kit","$124.95","Availability: In Stock","667804-B21","HP BL460c Gen8 Intel® Xeon® E5-2667 (2.9GHz/6-core/15MB/130W) Processor Kit 667804-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","","",""
"https://www.vibrant.com/HP-662064-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662064-B21-1.jpg&bh=250","HP 662064-B21 HP BL460c Gen8 E5-2670 Proc Kit","$42.95","Availability: In Stock","662064-B21","HP BL460c Gen8 Intel® Xeon® E5-2670 (2.6GHz/8-core/20MB/115W) Processor Kit 662064-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-718363-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-718363-B21-1.jpg&bh=250","HP 718363-B21 HP BL460c Gen8 E5-2603v2 Proc Kit","$94.98","Availability: In Stock","718363-B21","HP BL460c Gen8 Intel® Xeon® E5-2603v2 (1.8GHz/4-core/10MB/80W) Processor Kit 718363-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-718362-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-718362-B21-1.jpg&bh=250","HP 718362-B21 HP BL460c Gen8  E5-2609v2 Proc Kit","$55.95","Availability: In Stock","718362-B21","HP BL460c Gen8 Intel® Xeon® E5-2609v2 (2.5GHz/4-core/10MB/80W) Processor Kit 718362-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-718361-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-718361-B21-1.jpg&bh=250","HP 718361-B21 HP BL460c Gen8  E5-2620v2 Proc Kit","$124.95","Availability: In Stock","718361-B21","HP BL460c Gen8 Intel® Xeon® E5-2620v2 (2.1GHz/6-core/15MB/80W) Processor Kit 718361-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","","",""
"https://www.vibrant.com/HP-718365-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-718365-B21-1.jpg&bh=250","HP 718365-B21 HP BL460c Gen8  E5-2630Lv2 Proc Kit","$124.98","Availability: In Stock","718365-B21","HP BL460c Gen8 Intel® Xeon® E5-2630Lv2 (2.4GHz/6-core/15MB/60W) Processor Kit 718365-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-718360-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-718360-B21-1.jpg&bh=250","HP 718360-B21 HP BL460c Gen8  E5-2630v2 Proc Kits","$124.98","Availability: In Stock","718360-B21","HP BL460c Gen8 Intel® Xeon® E5-2630v2 (2.6GHz/6-core/15MB/80W) Processor Kit 718360-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-718368-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-718368-B21-1.jpg&bh=250","HP 718368-B21 HP BL460c Gen8  E5-2637v2 Proc Kits","$164.95","Availability: In Stock","718368-B21","HP BL460c Gen8 Intel® Xeon® E5-2637v2 (3.5GHz/4-core/15MB/130W) Processor Kit 718368-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-718359-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-718359-B21-1.jpg&bh=250","HP 718359-B21 HP BL460c Gen8  E5-2640v2 Proc Kits","$145.98","Availability: In Stock","718359-B21","HP BL460c Gen8 Intel® Xeon® E5-2640v2 (2.0GHz/8-core/20MB/95W) Processor Kit 718359-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","","",""
"https://www.vibrant.com/HP-718367-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-718367-B21-1.jpg&bh=250","HP 718367-B21 HP BL460c Gen8  E5-2643 v2 Proc Kit","$197.98","Availability: In Stock","718367-B21","HP BL460c Gen8 Intel® Xeon® E5-2643v2 (3.5GHz/6-core/25MB/130W) Processor Kit 718367-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-718358-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-718358-B21-1.jpg&bh=250","HP 718358-B21 HP BL460c Gen8  E5-2650v2 Proc Kits","$42.95","Availability: In Stock","718358-B21","HP BL460c Gen8 Intel® Xeon® E5-2650v2 (2.6GHz/8-core/20MB/95W) Processor Kit 718358-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-718366-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-718366-B21-1.jpg&bh=250","HP 718366-B21 HP BL460c Gen8 E5-2667v2 Proc Kit","$185.98","Availability: In Stock","718366-B21","HP BL460c Gen8 Intel® Xeon® E5-2667v2 (3.3GHz/8-core/25MB/130W) Processor Kit 718366-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-718057-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-718057-B21-1.jpg&bh=250","HP 718057-B21 HP BL460c Gen8  E5-2670v2 Proc Kit","$145.95","Availability: In Stock","718057-B21","HP BL460c Gen8 Intel® Xeon® E5-2670v2 (2.5GHz/10-core/25MB/115W) Processor Kit 718057-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","","",""
"https://www.vibrant.com/HP-718056-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-718056-B21-1.jpg&bh=250","HP 718056-B21 HP BL460c Gen8 E5-2680v2 Proc Kit","$145.98","Availability: In Stock","718056-B21","HP BL460c Gen8 Intel® Xeon® E5-2680v2 (2.8GHz/10-core/25MB/115W) Processor Kit 718056-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-718055-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-718055-B21-1.jpg&bh=250","HP 718055-B21 HP BL460c Gen8 E5-2690v2 Proc Kit","$185.98","Availability: In Stock","718055-B21","HP BL460c Gen8 Intel® Xeon® E5-2690v2 (3.0GHz/10-core/25MB/130W) Processor Kit 718055-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-718054-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-718054-B21-1.jpg&bh=250","HP 718054-B21 HP BL460c Gen8  E5-2695v2 Proc Kit","$175.98","Availability: In Stock","718054-B21","HP BL460c Gen8 Intel® Xeon® E5-2695v2 (2.4GHz/12-core/30MB/115W) Processor Kit 718054-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-718045-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-718045-B21-1.jpg&bh=250","HP 718045-B21 HP BL460C Gen 8 E5-2697V2 2.7 GHz Proc Kit","$198.95","Availability: In Stock","718045-B21","HP BL460c Gen8 Intel® Xeon® E5-2697v2 (2.7GHz/12-core/30MB/130W) Processor Kit 718045-B21This item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","","",""
"https://www.vibrant.com/HP-662224-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662224-B21-1.jpg&bh=250","HP DL380p Gen8 Intel E5-2637 3.0GHz/2-core/5MB/80W Processor Kit","$245.95","Availability: In Stock","662224-B21","HP DL380p Gen8 Intel® Xeon® E5-2637 (3.0GHz/2-core/5MB/80W) Processor KitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-662216-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662216-B21-1.jpg&bh=250","HP DL380p Gen8 Intel® E5-2643 (3.3GHz/4-core/10MB/130W) Proc Kit","$328.98","Availability: In Stock","662216-B21","HP DL380p Gen8 Intel® Xeon® E5-2643 (3.3GHz/4-core/10MB/130W) Processor KitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/SUN-X5-2L-NOHDD.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fSUN-X5-2L-NOHDD-1.jpg&bh=250","Oracle Exadata X5-2L NVMe Option 2 x 8-CORE 2.4GHZ 64GB No Hard Drives","$168.98","Availability: Contact for Availability","X5-2L-NOHDD","Exadata X5-2L Storage Node NVMe Option2 x Eight-core processor for SQL processing64GB memory 4 PCI Flash cards each with 1.6 TB (raw) Exadata Smart Flash Cache 2 power suppliesrail kitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-662256-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662256-B21-1.jpg&bh=250","HP DL380p Gen8 Intel E5-2650L (1.8GHz/8-core/20MB/70W) Proc Kit","Contact for Pricing","Availability: In Stock","662256-B21","HP DL380p Gen8 Intel® Xeon® E5-2650L (1.8GHz/8-core/20MB/70W) Processor KitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","",""
"https://www.vibrant.com/HP-662242-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662242-B21-1.jpg&bh=250","HP DL380p Gen8 Intel® E5-2660 (2.2GHz/8-core/20MB/95W) Proc Kit","$168.98","Availability: In Stock","662242-B21","HP DL380p Gen8 Intel® Xeon® E5-2660 (2.2GHz/8-core/20MB/95W) Processor KitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-666509-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-666509-B21-1.jpg&bh=250","HP DL380p Gen8 Intel® Xeon® E5-2665 2.4GHz/8-core Proc Kit","$258.98","Availability: In Stock","666509-B21","HP DL380p Gen8 Intel® Xeon® E5-2665 (2.4GHz/8-core/20MB/115W) Processor KitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-662240-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662240-B21-1.jpg&bh=250","HP DL380p Gen8 Intel® E5-2670 (2.6GHz/8-core/20MB/115W) Proc Kit","$258.98","Availability: Contact for Availability","662240-B21","HP DL380p Gen8 Intel® Xeon® E5-2670 (2.6GHz/8-core/20MB/115W) Processor KitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-662228-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662228-B21-1.jpg&bh=250","HP DL380p Gen8 Intel® E5-2680 (2.7GHz/8-core/20MB/130W) Proc Kit","Contact for Pricing","Availability: In Stock","662228-B21","HP DL380p Gen8 Intel® Xeon® E5-2680 (2.7GHz/8-core/20MB/130W) Processor KitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","mailto:sales@vibrant.com","",""
"https://www.vibrant.com/HP-675092-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-675092-B21-1.jpg&bh=250","HP DL380p Gen8 Intel E5-2630L (2.0GHz/6-core/15MB/60W) Proc Kit","$134.98","Availability: In Stock","675092-B21","HP DL380p Gen8 Intel® Xeon® E5-2630L (2.0GHz/6-core/15MB/60W) Processor KitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-662250-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662250-B21-1.jpg&bh=250","HP DL380p Gen8 Intel® E5-2620 (2.0GHz/6-core/15MB/95W) Proc Kit","$116.98","Availability: In Stock","662250-B21","HP DL380p Gen8 Intel® Xeon® E5-2620 (2.0GHz/6-core/15MB/95W) Processor KitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-662248-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662248-B21-1.jpg&bh=250","HP DL380p Gen8 Intel® Xeon® E5-2630 (2.3GHz/6-core/15MB/95W) Proc Kit","$9,895.00","Availability: In Stock","662248-B21","HP DL380p Gen8 Intel® Xeon® E5-2630 (2.3GHz/6-core/15MB/95W) Processor KitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-662246-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662246-B21-1.jpg&bh=250","HP DL380p Gen8 Intel E5-2640 (2.5GHz/6-core/15MB/95W) Proc Kit","$148.95","Availability: In Stock","662246-B21","HP DL380p Gen8 Intel® Xeon® E5-2640 (2.5GHz/6-core/15MB/95W) Processor KitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","","",""
"https://www.vibrant.com/HP-662254-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662254-B21-1.jpg&bh=250","HP DL380p Gen8 Intel® Xeon® E5-2603 (1.80GHz/4-core/10MB/80W) Processor","$92.95","Availability: In Stock","662254-B21","HP DL380p Gen8 Intel® Xeon® E5-2603 (1.80GHz/4-core/10MB/80W) ProcessorThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-662252-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-662252-B21-1.jpg&bh=250","HP DL380p Gen8 Intel E5-2609 (2.40GHz/4-core/10MB/80W) Proc Kit","$105.98","Availability: In Stock","662252-B21","HP DL380p Gen8 Intel® Xeon® E5-2609 (2.40GHz/4-core/10MB/80W) Processor KitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-715228-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-715228-B21-1.jpg&bh=250","HP DL380p Gen8 Intel Xeon E5-2637v2 (3.5GHz/4-core/15MB/130W) Proc Kit","$245.98","Availability: In Stock","715228-B21","HP DL380p Gen8 Intel® Xeon® E5-2637v2 (3.5GHz/4-core/15MB/130W) Processor KitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","https://www.vibrant.com/HP-715227-B21.html","https://www.vibrant.com/resize?po=https%3a%2f%2fd68bu9da8k2nr.cloudfront.net%2fHP-715227-B21-1.jpg&bh=250","HP DL380p Gen8 Intel® Xeon® E5-2643v2 (3.5GHz/6-core/25MB/130W) Proc Kit","$395.98","Availability: In Stock","715227-B21","HP DL380p Gen8 Intel® Xeon® E5-2643v2 (3.5GHz/6-core/25MB/130W) Processor KitThis item is Refurbished. This item has been tested by Vibrant's team of experienced technicians test to ensure proper operation.","","",""
